"County","SiteName","Grade","# Documentation Required (Adjusted Enrollment)","# Vaccinated DTaP/Tdap","% Vaccinated DTaP/Tdap","# Vaccinated Polio","% Vaccinated Polio","# Vaccinated Varicella","% Vaccinated Varicella","# Vaccinated MMR1","% Vaccinated Mumps/Rubella","# Vaccinated Measles","% Vaccinated Measles","# Vaccinated HepB","% Vaccinated HepB","# Requiring HepA","# Vaccinated HepA","% Vaccinated HepA","# with all vaccines required","% with all vaccines required","# Nonmedical Exemptions Any Vaccines","% Nonmedical Exemptions Any Vaccines","# Exemption DTaP/Tdap","% Exemption DTaP/Tdap","# Exemption Polio","% Exemption Polio","# Exemption Varicella","% Exemption Varicella","# Exemption Measles","% Exemption Measles","# Exemption Mumps","% Exemption Mumps","# Exemption Rubella","% Exemption Rubella","# Exemption HepB","% Exemption HepB","# Exemption HepA","% Exemption HepA","# Nonmedical Exemptions All Vaccines","% Nonmedical Exemptions All Vaccines","# No Record","% No Record","# w/ Medical Exemption(s)","% w/ Medical Exemption(s)","# Not Counted","site","lon","lat"
"Umatilla","Clara Brownell Middle School","FULL SCHOOL GRADES K-12","344",341,0.991279069767442,341,0.991279069767442,341,0.991279069767442,341,0.991279069767442,341,0.991279069767442,341,0.991279069767442,"344",341,0.991279069767442,341,0.991279069767442,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,3,0.00872093023255814,0,0,0,0,0,"Clara Brownell Middle School, Umatilla County, OR",-119.3383474,45.9167482
"Umatilla","Desert View Elementary","FULL SCHOOL GRADES K-12","581",569,0.97934595524957,569,0.97934595524957,572,0.984509466437177,573,0.986230636833046,567,0.975903614457831,572,0.984509466437177,"581",570,0.981067125645439,565,0.972461273666093,13,0.0223752151462995,9,0.0154905335628227,10,0.0172117039586919,9,0.0154905335628227,12,0.0206540447504303,7,0.0120481927710843,7,0.0120481927710843,9,0.0154905335628227,10,0.0172117039586919,7,0.0120481927710843,0,0,1,0.00172117039586919,0,"Desert View Elementary, Umatilla County, OR",-119.3050875,45.8304314
"Umatilla","Echo Elementary and High School","FULL SCHOOL GRADES K-12","274",262,0.956204379562044,264,0.963503649635037,264,0.963503649635037,264,0.963503649635037,263,0.95985401459854,264,0.963503649635037,"238",226,0.949579831932773,257,0.937956204379562,9,0.0328467153284672,8,0.0291970802919708,8,0.0291970802919708,8,0.0291970802919708,9,0.0328467153284672,8,0.0291970802919708,8,0.0291970802919708,7,0.0255474452554745,8,0.0336134453781513,7,0.0255474452554745,1,0.00364963503649635,2,0.0072992700729927,0,"Echo Elementary and High School, Umatilla County, OR",-119.1899039,45.740136
"Umatilla","Freewater Elementary","FULL SCHOOL GRADES K-12","272",269,0.988970588235294,269,0.988970588235294,268,0.985294117647059,268,0.985294117647059,267,0.981617647058823,268,0.985294117647059,"272",268,0.985294117647059,266,0.977941176470588,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,3,0.0110294117647059,0,0,0,0,0,"Freewater Elementary, Umatilla County, OR",-118.3984636,45.9438219
"Umatilla","Gib Olinger Elementary School","FULL SCHOOL GRADES K-12","529",521,0.984877126654064,521,0.984877126654064,521,0.984877126654064,520,0.982986767485822,520,0.982986767485822,521,0.984877126654064,"529",517,0.977315689981096,516,0.975425330812854,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,7,0.0132325141776938,1,0.00189035916824197,0,0,0,"Gib Olinger Elementary School, Umatilla County, OR",-118.3823643,45.926654
"Umatilla","Harris Junior Academy","FULL SCHOOL GRADES K-12","34",33,0.970588235294118,33,0.970588235294118,33,0.970588235294118,34,1,33,0.970588235294118,33,0.970588235294118,"34",33,0.970588235294118,33,0.970588235294118,1,0.0294117647058824,1,0.0294117647058824,1,0.0294117647058824,1,0.0294117647058824,0,0,0,0,0,0,1,0.0294117647058824,1,0.0294117647058824,0,0,0,0,0,0,0,"Harris Junior Academy, Umatilla County, OR",-118.81875,45.6582174
"Umatilla","Hawthorne School","FULL SCHOOL GRADES K-12","46",45,0.978260869565217,46,1,46,1,46,1,44,0.956521739130435,46,1,"16",16,1,44,0.956521739130435,1,0.0217391304347826,1,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hawthorne School, Umatilla County, OR",-118.7736355,45.6765592
"Umatilla","Helix School District","FULL SCHOOL GRADES K-12","185",179,0.967567567567568,179,0.967567567567568,178,0.962162162162162,179,0.967567567567568,179,0.967567567567568,178,0.962162162162162,"161",155,0.962732919254658,177,0.956756756756757,8,0.0432432432432432,6,0.0324324324324324,6,0.0324324324324324,7,0.0378378378378378,6,0.0324324324324324,6,0.0324324324324324,6,0.0324324324324324,7,0.0378378378378378,7,0.0434782608695652,5,0.027027027027027,0,0,0,0,0,"Helix School District, Umatilla County, OR",-118.6537564,45.8507337
"Umatilla","Hermiston Christian School","FULL SCHOOL GRADES K-12","52",52,1,52,1,52,1,52,1,52,1,52,1,"52",52,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hermiston Christian School, Umatilla County, OR",-119.3229285,45.8342534
"Umatilla","Hermiston High School","FULL SCHOOL GRADES K-12","1570",1546,0.984713375796178,1557,0.99171974522293,1557,0.99171974522293,1566,0.997452229299363,1559,0.992993630573248,1565,0.996815286624204,"832",820,0.985576923076923,1529,0.973885350318471,19,0.0121019108280255,16,0.0101910828025478,6,0.00382165605095541,3,0.00191082802547771,9,0.00573248407643312,3,0.00191082802547771,3,0.00191082802547771,3,0.00191082802547771,8,0.00961538461538462,1,0.000636942675159236,0,0,10,0.00636942675159236,0,"Hermiston High School, Umatilla County, OR",-119.2926004,45.8357131
"Umatilla","Hermiston Junior Academy","FULL SCHOOL GRADES K-12","32",31,0.96875,30,0.9375,31,0.96875,31,0.96875,31,0.96875,30,0.9375,"32",31,0.96875,30,0.9375,1,0.03125,1,0.03125,1,0.03125,1,0.03125,1,0.03125,1,0.03125,1,0.03125,1,0.03125,1,0.03125,1,0.03125,0,0,0,0,0,"Hermiston Junior Academy, Umatilla County, OR",-119.3141927,45.8543676
"Umatilla","Highland Hills Elementary","FULL SCHOOL GRADES K-12","473",451,0.953488372093023,451,0.953488372093023,466,0.985200845665962,466,0.985200845665962,463,0.978858350951374,456,0.964059196617336,"473",449,0.949260042283298,441,0.932346723044397,8,0.0169133192389006,8,0.0169133192389006,8,0.0169133192389006,7,0.0147991543340381,8,0.0169133192389006,7,0.0147991543340381,7,0.0147991543340381,7,0.0147991543340381,8,0.0169133192389006,6,0.0126849894291755,0,0,0,0,0,"Highland Hills Elementary, Umatilla County, OR",-119.2702322,45.836644
"Umatilla","Homestead Youth","FULL SCHOOL GRADES K-12","22",22,1,22,1,22,1,22,1,22,1,22,1,"<10",NA,NA,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Homestead Youth, Umatilla County, OR",-118.7688267,45.6702418
"Umatilla","Lifeways Day Treatment Program","FULL SCHOOL GRADES K-12","11",11,1,11,1,11,1,11,1,11,1,11,1,"11",11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lifeways Day Treatment Program, Umatilla County, OR",-119.2894767,45.9168107
"Umatilla","LIGHTHOUSE CHRISTIAN ACADEMY","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGHTHOUSE CHRISTIAN ACADEMY, Umatilla County, OR",-118.7606453,45.7750424
"Umatilla","McKay Creek Elementary","FULL SCHOOL GRADES K-12","268",263,0.98134328358209,264,0.985074626865672,263,0.98134328358209,261,0.973880597014925,261,0.973880597014925,264,0.985074626865672,"268",264,0.985074626865672,260,0.970149253731343,8,0.0298507462686567,5,0.0186567164179104,4,0.0149253731343284,5,0.0186567164179104,7,0.0261194029850746,7,0.0261194029850746,7,0.0261194029850746,4,0.0149253731343284,4,0.0149253731343284,4,0.0149253731343284,0,0,0,0,0,"McKay Creek Elementary, Umatilla County, OR",-118.8257179,45.6459371
"Umatilla","McLoughlin High School","FULL SCHOOL GRADES K-12","514",508,0.988326848249027,510,0.992217898832685,502,0.976653696498054,510,0.992217898832685,510,0.992217898832685,510,0.992217898832685,"253",247,0.976284584980237,497,0.966926070038911,2,0.00389105058365759,1,0.00194552529182879,0,0,1,0.00194552529182879,0,0,0,0,0,0,0,0,1,0.00395256916996047,0,0,2,0.00389105058365759,0,0,0,"McLoughlin High School, Umatilla County, OR",-118.3915249,45.9354361
"Umatilla","McNary Heights Elementary","FULL SCHOOL GRADES K-12","634",627,0.988958990536278,627,0.988958990536278,628,0.990536277602524,627,0.988958990536278,627,0.988958990536278,628,0.990536277602524,"634",627,0.988958990536278,626,0.987381703470032,7,0.0110410094637224,7,0.0110410094637224,7,0.0110410094637224,6,0.00946372239747634,7,0.0110410094637224,7,0.0110410094637224,7,0.0110410094637224,6,0.00946372239747634,6,0.00946372239747634,6,0.00946372239747634,0,0,0,0,0,"McNary Heights Elementary, Umatilla County, OR",-119.2960743,45.9196051
"Umatilla","Milton-Stateline SDA School","FULL SCHOOL GRADES K-12","69",64,0.927536231884058,64,0.927536231884058,62,0.898550724637681,64,0.927536231884058,64,0.927536231884058,64,0.927536231884058,"69",64,0.927536231884058,62,0.898550724637681,7,0.101449275362319,5,0.072463768115942,5,0.072463768115942,7,0.101449275362319,5,0.072463768115942,5,0.072463768115942,5,0.072463768115942,5,0.072463768115942,5,0.072463768115942,5,0.072463768115942,0,0,0,0,0,"Milton-Stateline SDA School, Umatilla County, OR",-118.3936778,45.9730053
"Umatilla","Nixyaawii Community School","FULL SCHOOL GRADES K-12","79",76,0.962025316455696,79,1,79,1,79,1,76,0.962025316455696,79,1,"41",41,1,76,0.962025316455696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nixyaawii Community School, Umatilla County, OR",-118.6615719,45.6650792
"Umatilla","Pendleton Early Learning Center","FULL SCHOOL GRADES K-12","252",240,0.952380952380952,244,0.968253968253968,246,0.976190476190476,246,0.976190476190476,242,0.96031746031746,246,0.976190476190476,"252",238,0.944444444444444,232,0.920634920634921,9,0.0357142857142857,7,0.0277777777777778,4,0.0158730158730159,6,0.0238095238095238,7,0.0277777777777778,7,0.0277777777777778,7,0.0277777777777778,4,0.0158730158730159,5,0.0198412698412698,4,0.0158730158730159,0,0,0,0,0,"Pendleton Early Learning Center, Umatilla County, OR",-118.7985819,45.6662926
"Umatilla","Pendleton High School","FULL SCHOOL GRADES K-12","823",804,0.976913730255164,814,0.98906439854192,815,0.990279465370595,810,0.984204131227218,801,0.973268529769137,813,0.987849331713244,"440",431,0.979545454545454,801,0.973268529769137,18,0.0218712029161604,18,0.0218712029161604,8,0.00972053462940462,8,0.00972053462940462,13,0.0157958687727825,13,0.0157958687727825,13,0.0157958687727825,9,0.0109356014580802,7,0.0159090909090909,7,0.00850546780072904,0,0,1,0.00121506682867558,0,"Pendleton High School, Umatilla County, OR",-118.8048977,45.6744182
"Umatilla","Pilot Rock Elementary","FULL SCHOOL GRADES K-12","126",120,0.952380952380952,120,0.952380952380952,121,0.96031746031746,121,0.96031746031746,120,0.952380952380952,122,0.968253968253968,"126",120,0.952380952380952,119,0.944444444444444,7,0.0555555555555556,6,0.0476190476190476,6,0.0476190476190476,5,0.0396825396825397,6,0.0476190476190476,5,0.0396825396825397,5,0.0396825396825397,4,0.0317460317460317,6,0.0476190476190476,4,0.0317460317460317,0,0,0,0,0,"Pilot Rock Elementary, Umatilla County, OR",-118.8337674,45.4796798
"Umatilla","Pilot Rock JR/SR High School","FULL SCHOOL GRADES K-12","187",182,0.973262032085562,183,0.978609625668449,183,0.978609625668449,185,0.989304812834225,185,0.989304812834225,183,0.978609625668449,"135",133,0.985185185185185,180,0.962566844919786,6,0.0320855614973262,4,0.0213903743315508,4,0.0213903743315508,4,0.0213903743315508,2,0.0106951871657754,2,0.0106951871657754,2,0.0106951871657754,4,0.0213903743315508,2,0.0148148148148148,2,0.0106951871657754,0,0,1,0.0053475935828877,0,"Pilot Rock JR/SR High School, Umatilla County, OR",-118.8309681,45.4825496
"Umatilla","Rocky Heights Elementary","FULL SCHOOL GRADES K-12","502",491,0.97808764940239,493,0.98207171314741,497,0.99003984063745,497,0.99003984063745,496,0.98804780876494,494,0.98406374501992,"502",493,0.98207171314741,488,0.972111553784861,6,0.0119521912350598,6,0.0119521912350598,5,0.0099601593625498,5,0.0099601593625498,6,0.0119521912350598,5,0.0099601593625498,5,0.0099601593625498,4,0.00796812749003984,5,0.0099601593625498,4,0.00796812749003984,0,0,0,0,0,"Rocky Heights Elementary, Umatilla County, OR",-119.2990281,45.844804
"Umatilla","Sandstone Middle School","FULL SCHOOL GRADES K-12","564",555,0.984042553191489,558,0.98936170212766,562,0.99645390070922,562,0.99645390070922,561,0.99468085106383,561,0.99468085106383,"564",555,0.984042553191489,551,0.976950354609929,5,0.00886524822695036,5,0.00886524822695036,2,0.00354609929078014,2,0.00354609929078014,3,0.00531914893617021,2,0.00354609929078014,2,0.00354609929078014,0,0,3,0.00531914893617021,0,0,0,0,1,0.00177304964539007,0,"Sandstone Middle School, Umatilla County, OR",-119.2674868,45.8432166
"Umatilla","Sherwood Heights Elementary","FULL SCHOOL GRADES K-12","443",435,0.981941309255079,439,0.99097065462754,435,0.981941309255079,435,0.981941309255079,435,0.981941309255079,439,0.99097065462754,"443",437,0.986455981941309,432,0.975169300225734,11,0.0248306997742664,8,0.018058690744921,4,0.0090293453724605,8,0.018058690744921,8,0.018058690744921,8,0.018058690744921,8,0.018058690744921,4,0.0090293453724605,6,0.0135440180586907,3,0.00677200902934537,0,0,0,0,0,"Sherwood Heights Elementary, Umatilla County, OR",-118.8165693,45.6533538
"Umatilla","Stanfield Elementary","FULL SCHOOL GRADES K-12","212",208,0.981132075471698,208,0.981132075471698,208,0.981132075471698,208,0.981132075471698,208,0.981132075471698,209,0.985849056603774,"212",205,0.966981132075472,205,0.966981132075472,5,0.0235849056603774,4,0.0188679245283019,4,0.0188679245283019,4,0.0188679245283019,4,0.0188679245283019,4,0.0188679245283019,4,0.0188679245283019,3,0.0141509433962264,5,0.0235849056603774,3,0.0141509433962264,0,0,2,0.00943396226415094,0,"Stanfield Elementary, Umatilla County, OR",-119.2269518,45.790087
"Umatilla","Stanfield Secondary","FULL SCHOOL GRADES K-12","259",257,0.992277992277992,257,0.992277992277992,257,0.992277992277992,257,0.992277992277992,257,0.992277992277992,257,0.992277992277992,"200",197,0.985,256,0.988416988416988,3,0.0115830115830116,2,0.00772200772200772,2,0.00772200772200772,2,0.00772200772200772,2,0.00772200772200772,2,0.00772200772200772,2,0.00772200772200772,2,0.00772200772200772,3,0.015,2,0.00772200772200772,0,0,0,0,0,"Stanfield Secondary, Umatilla County, OR",-119.2239582,45.7902779
"Umatilla","Sunridge Middle School","FULL SCHOOL GRADES K-12","759",740,0.974967061923584,751,0.989459815546772,749,0.986824769433465,746,0.982872200263505,746,0.982872200263505,754,0.993412384716733,"759",748,0.985507246376812,739,0.97364953886693,16,0.0210803689064559,13,0.0171277997364954,7,0.00922266139657444,8,0.0105401844532279,12,0.0158102766798419,12,0.0158102766798419,12,0.0158102766798419,4,0.00527009222661397,10,0.0131752305665349,4,0.00527009222661397,1,0.00131752305665349,0,0,0,"Sunridge Middle School, Umatilla County, OR",-118.7870522,45.6505411
"Umatilla","Sunset Elementary","FULL SCHOOL GRADES K-12","589",582,0.98811544991511,582,0.98811544991511,585,0.99320882852292,586,0.99490662139219,583,0.98981324278438,586,0.99490662139219,"589",581,0.98641765704584,575,0.976230899830221,7,0.0118845500848896,4,0.0067911714770798,5,0.00848896434634975,4,0.0067911714770798,5,0.00848896434634975,3,0.00509337860780985,3,0.00509337860780985,3,0.00509337860780985,3,0.00509337860780985,3,0.00509337860780985,0,0,0,0,0,"Sunset Elementary, Umatilla County, OR",-119.2879076,45.8436612
"Umatilla","Ukiah Elementary and High School","FULL SCHOOL GRADES K-12","36",34,0.944444444444444,35,0.972222222222222,34,0.944444444444444,34,0.944444444444444,34,0.944444444444444,27,0.75,"24",21,0.875,27,0.75,4,0.111111111111111,4,0.111111111111111,2,0.0555555555555556,3,0.0833333333333333,4,0.111111111111111,4,0.111111111111111,4,0.111111111111111,1,0.0277777777777778,2,0.0833333333333333,1,0.0277777777777778,0,0,0,0,0,"Ukiah Elementary and High School, Umatilla County, OR",-118.9334337,45.1355839
"Umatilla","Umatilla High School","FULL SCHOOL GRADES K-12","394",392,0.99492385786802,392,0.99492385786802,392,0.99492385786802,392,0.99492385786802,392,0.99492385786802,392,0.99492385786802,"200",198,0.99,392,0.99492385786802,1,0.00253807106598985,1,0.00253807106598985,1,0.00253807106598985,1,0.00253807106598985,1,0.00253807106598985,1,0.00253807106598985,1,0.00253807106598985,1,0.00253807106598985,1,0.005,1,0.00253807106598985,0,0,0,0,0,"Umatilla High School, Umatilla County, OR",-119.3363761,45.9161561
"Umatilla","Under the Son Preschool","FULL SCHOOL GRADES K-12","11",11,1,10,0.909090909090909,11,1,11,1,10,0.909090909090909,11,1,"11",11,1,10,0.909090909090909,1,0.0909090909090909,0,0,1,0.0909090909090909,0,0,1,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Under the Son Preschool, Umatilla County, OR",-118.812904,45.6610923
"Umatilla","Washington Elementary","FULL SCHOOL GRADES K-12","430",427,0.993023255813953,429,0.997674418604651,426,0.990697674418605,427,0.993023255813953,427,0.993023255813953,429,0.997674418604651,"430",426,0.990697674418605,422,0.981395348837209,5,0.0116279069767442,5,0.0116279069767442,3,0.00697674418604651,3,0.00697674418604651,5,0.0116279069767442,5,0.0116279069767442,5,0.0116279069767442,3,0.00697674418604651,4,0.00930232558139535,3,0.00697674418604651,0,0,1,0.00232558139534884,0,"Washington Elementary, Umatilla County, OR",-119.3412382,45.9180477
"Umatilla","West Park Elementary","FULL SCHOOL GRADES K-12","577",563,0.975736568457539,567,0.982668977469671,571,0.989601386481802,572,0.991334488734835,568,0.984402079722704,564,0.977469670710572,"577",561,0.972270363951473,555,0.961871750433276,9,0.0155979202772964,8,0.0138648180242634,7,0.0121317157712305,6,0.0103986135181976,8,0.0138648180242634,5,0.00866551126516464,5,0.00866551126516464,7,0.0121317157712305,8,0.0138648180242634,5,0.00866551126516464,0,0,0,0,0,"West Park Elementary, Umatilla County, OR",-119.2997236,45.8376675
"Umatilla","Weston Middle School","FULL SCHOOL GRADES K-12","256",251,0.98046875,252,0.984375,253,0.98828125,253,0.98828125,252,0.984375,252,0.984375,"256",250,0.9765625,249,0.97265625,6,0.0234375,5,0.01953125,4,0.015625,3,0.01171875,4,0.015625,3,0.01171875,3,0.01171875,4,0.015625,5,0.01953125,2,0.0078125,0,0,0,0,0,"Weston Middle School, Umatilla County, OR",-118.4221663,45.8126876
"Umatilla","Weston-McEwen High School","FULL SCHOOL GRADES K-12","179",175,0.977653631284916,175,0.977653631284916,176,0.983240223463687,176,0.983240223463687,175,0.977653631284916,176,0.983240223463687,"95",93,0.978947368421053,175,0.977653631284916,4,0.0223463687150838,4,0.0223463687150838,4,0.0223463687150838,3,0.0167597765363128,3,0.0167597765363128,4,0.0223463687150838,3,0.0167597765363128,3,0.0167597765363128,2,0.0210526315789474,2,0.0111731843575419,0,0,0,0,0,"Weston-McEwen High School, Umatilla County, OR",-118.4866535,45.8101817
"Union","Cove School District/charter school","FULL SCHOOL GRADES K-12","294",243,0.826530612244898,273,0.928571428571429,274,0.931972789115646,279,0.948979591836735,274,0.931972789115646,272,0.925170068027211,"246",225,0.914634146341463,234,0.795918367346939,14,0.0476190476190476,14,0.0476190476190476,13,0.0442176870748299,14,0.0476190476190476,12,0.0408163265306122,12,0.0408163265306122,11,0.0374149659863946,12,0.0408163265306122,13,0.0528455284552846,10,0.0340136054421769,0,0,0,0,0,"Cove School District/charter school, Union County, OR",-117.8096151,45.2978041
"Union","Elgin Stella Mayfield Elementary combined with Elg","FULL SCHOOL GRADES K-12","402",370,0.920398009950249,375,0.932835820895522,376,0.935323383084577,376,0.935323383084577,376,0.935323383084577,376,0.935323383084577,"370",299,0.808108108108108,328,0.81592039800995,28,0.0696517412935323,26,0.0646766169154229,24,0.0597014925373134,23,0.0572139303482587,24,0.0597014925373134,24,0.0597014925373134,24,0.0597014925373134,24,0.0597014925373134,24,0.0648648648648649,19,0.0472636815920398,0,0,3,0.00746268656716418,10,"Elgin Stella Mayfield Elementary combined with Elg, Union County, OR",-117.9231659,45.5648557
