"datetime","state","location","aqi"
2019-06-16 19:00:06,"Washington","Aberdeen","12"
2019-06-16 19:00:06,"Washington","Anacortes","23"
2019-06-16 19:00:06,"Washington","Bellingham","31"
2019-06-16 19:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-16 19:00:06,"Washington","Cascade foothills of King County","40"
2019-06-16 19:00:06,"Washington","Cascade foothills of east King-Pierce counties","37"
2019-06-16 19:00:06,"Washington","Cheeka Peak","19"
2019-06-16 19:00:06,"Washington","Chehalis","10"
2019-06-16 19:00:06,"Washington","Chelan","20"
2019-06-16 19:00:06,"Washington","Clarkston","21"
2019-06-16 19:00:06,"Washington","Colville","13"
2019-06-16 19:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-16 19:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","27"
2019-06-16 19:00:06,"Washington","Darrington","14"
2019-06-16 19:00:06,"Washington","Ellensburg","11"
2019-06-16 19:00:06,"Washington","Everett-Marysville-Lynnwood","26"
2019-06-16 19:00:06,"Washington","Inchelium",""
2019-06-16 19:00:06,"Washington","Kennewick","51"
2019-06-16 19:00:06,"Washington","Leavenworth","17"
2019-06-16 19:00:06,"Washington","Longview","8"
2019-06-16 19:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","10"
2019-06-16 19:00:06,"Washington","Maple Falls","9"
2019-06-16 19:00:06,"Washington","Moses Lake","19"
2019-06-16 19:00:06,"Washington","Mount Vernon","3"
2019-06-16 19:00:06,"Washington","Mt. Rainier",""
2019-06-16 19:00:06,"Washington","Naches",""
2019-06-16 19:00:06,"Washington","Nespelem",""
2019-06-16 19:00:06,"Washington","Oak Harbor","5"
2019-06-16 19:00:06,"Washington","Olympia-Lacey-Tumwater","19"
2019-06-16 19:00:06,"Washington","Omak","23"
2019-06-16 19:00:06,"Washington","Port Angeles","13"
2019-06-16 19:00:06,"Washington","Port Townsend","13"
2019-06-16 19:00:06,"Washington","Pullman","13"
2019-06-16 19:00:06,"Washington","Raymond","8"
2019-06-16 19:00:06,"Washington","Seattle-Bellevue-Kent Valley","31"
2019-06-16 19:00:06,"Washington","Shelton","36"
2019-06-16 19:00:06,"Washington","Spokane","48"
2019-06-16 19:00:06,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-06-16 19:00:06,"Washington","Sunnyside","24"
2019-06-16 19:00:06,"Washington","Tacoma-Puyallup","24"
2019-06-16 19:00:06,"Washington","Twisp","19"
2019-06-16 19:00:06,"Washington","Vancouver","24"
2019-06-16 19:00:06,"Washington","Walla Walla","15"
2019-06-16 19:00:06,"Washington","Wenatchee","23"
2019-06-16 19:00:06,"Washington","Winthrop","16"
2019-06-16 19:00:06,"Washington","Yacolt","8"
2019-06-16 19:00:06,"Washington","Yakima","10"
2019-06-16 20:00:05,"Washington","Aberdeen","18"
2019-06-16 20:00:05,"Washington","Anacortes","20"
2019-06-16 20:00:05,"Washington","Bellingham","27"
2019-06-16 20:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-16 20:00:05,"Washington","Cascade foothills of King County","40"
2019-06-16 20:00:05,"Washington","Cascade foothills of east King-Pierce counties","41"
2019-06-16 20:00:05,"Washington","Cheeka Peak","19"
2019-06-16 20:00:05,"Washington","Chehalis","8"
2019-06-16 20:00:05,"Washington","Chelan","20"
2019-06-16 20:00:05,"Washington","Clarkston","21"
2019-06-16 20:00:05,"Washington","Colville","13"
2019-06-16 20:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-16 20:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","70"
2019-06-16 20:00:05,"Washington","Darrington","9"
2019-06-16 20:00:05,"Washington","Ellensburg","12"
2019-06-16 20:00:05,"Washington","Everett-Marysville-Lynnwood","19"
2019-06-16 20:00:05,"Washington","Inchelium",""
2019-06-16 20:00:05,"Washington","Kennewick","51"
2019-06-16 20:00:05,"Washington","Leavenworth","16"
2019-06-16 20:00:05,"Washington","Longview","8"
2019-06-16 20:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","12"
2019-06-16 20:00:05,"Washington","Maple Falls","9"
2019-06-16 20:00:05,"Washington","Moses Lake","19"
2019-06-16 20:00:05,"Washington","Mount Vernon","3"
2019-06-16 20:00:05,"Washington","Mt. Rainier",""
2019-06-16 20:00:05,"Washington","Naches",""
2019-06-16 20:00:05,"Washington","Nespelem",""
2019-06-16 20:00:05,"Washington","Oak Harbor","5"
2019-06-16 20:00:05,"Washington","Olympia-Lacey-Tumwater","14"
2019-06-16 20:00:05,"Washington","Omak","26"
2019-06-16 20:00:05,"Washington","Port Angeles","12"
2019-06-16 20:00:05,"Washington","Port Townsend","13"
2019-06-16 20:00:05,"Washington","Pullman","13"
2019-06-16 20:00:05,"Washington","Raymond","8"
2019-06-16 20:00:05,"Washington","Seattle-Bellevue-Kent Valley","33"
2019-06-16 20:00:05,"Washington","Shelton","35"
2019-06-16 20:00:05,"Washington","Spokane","48"
2019-06-16 20:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-06-16 20:00:05,"Washington","Sunnyside","25"
2019-06-16 20:00:05,"Washington","Tacoma-Puyallup","16"
2019-06-16 20:00:05,"Washington","Twisp","19"
2019-06-16 20:00:05,"Washington","Vancouver","23"
2019-06-16 20:00:05,"Washington","Walla Walla","15"
2019-06-16 20:00:05,"Washington","Wenatchee","23"
2019-06-16 20:00:05,"Washington","Winthrop","15"
2019-06-16 20:00:05,"Washington","Yacolt","8"
2019-06-16 20:00:05,"Washington","Yakima","19"
2019-06-16 21:00:06,"Washington","Aberdeen",""
2019-06-16 21:00:06,"Washington","Anacortes",""
2019-06-16 21:00:06,"Washington","Bellingham",""
2019-06-16 21:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-16 21:00:06,"Washington","Cascade foothills of King County",""
2019-06-16 21:00:06,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-16 21:00:06,"Washington","Cheeka Peak",""
2019-06-16 21:00:06,"Washington","Chehalis",""
2019-06-16 21:00:06,"Washington","Chelan",""
2019-06-16 21:00:06,"Washington","Clarkston",""
2019-06-16 21:00:06,"Washington","Colville",""
2019-06-16 21:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-16 21:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-16 21:00:06,"Washington","Darrington",""
2019-06-16 21:00:06,"Washington","Ellensburg",""
2019-06-16 21:00:06,"Washington","Everett-Marysville-Lynnwood",""
2019-06-16 21:00:06,"Washington","Inchelium",""
2019-06-16 21:00:06,"Washington","Kennewick",""
2019-06-16 21:00:06,"Washington","Leavenworth",""
2019-06-16 21:00:06,"Washington","Longview",""
2019-06-16 21:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-16 21:00:06,"Washington","Maple Falls",""
2019-06-16 21:00:06,"Washington","Moses Lake",""
2019-06-16 21:00:06,"Washington","Mount Vernon",""
2019-06-16 21:00:06,"Washington","Mt. Rainier",""
2019-06-16 21:00:06,"Washington","Naches",""
2019-06-16 21:00:06,"Washington","Nespelem",""
2019-06-16 21:00:06,"Washington","Oak Harbor",""
2019-06-16 21:00:06,"Washington","Olympia-Lacey-Tumwater",""
2019-06-16 21:00:06,"Washington","Omak",""
2019-06-16 21:00:06,"Washington","Port Angeles",""
2019-06-16 21:00:06,"Washington","Port Townsend",""
2019-06-16 21:00:06,"Washington","Pullman",""
2019-06-16 21:00:06,"Washington","Raymond",""
2019-06-16 21:00:06,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-16 21:00:06,"Washington","Shelton",""
2019-06-16 21:00:06,"Washington","Spokane",""
2019-06-16 21:00:06,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-16 21:00:06,"Washington","Sunnyside",""
2019-06-16 21:00:06,"Washington","Tacoma-Puyallup",""
2019-06-16 21:00:06,"Washington","Twisp",""
2019-06-16 21:00:06,"Washington","Vancouver",""
2019-06-16 21:00:06,"Washington","Walla Walla",""
2019-06-16 21:00:06,"Washington","Wenatchee",""
2019-06-16 21:00:06,"Washington","Winthrop",""
2019-06-16 21:00:06,"Washington","Yacolt",""
2019-06-16 21:00:06,"Washington","Yakima",""
2019-06-16 22:00:06,"Washington","Aberdeen",""
2019-06-16 22:00:06,"Washington","Anacortes",""
2019-06-16 22:00:06,"Washington","Bellingham",""
2019-06-16 22:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-16 22:00:06,"Washington","Cascade foothills of King County",""
2019-06-16 22:00:06,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-16 22:00:06,"Washington","Cheeka Peak",""
2019-06-16 22:00:06,"Washington","Chehalis",""
2019-06-16 22:00:06,"Washington","Chelan",""
2019-06-16 22:00:06,"Washington","Clarkston",""
2019-06-16 22:00:06,"Washington","Colville",""
2019-06-16 22:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-16 22:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-16 22:00:06,"Washington","Darrington",""
2019-06-16 22:00:06,"Washington","Ellensburg",""
2019-06-16 22:00:06,"Washington","Everett-Marysville-Lynnwood",""
2019-06-16 22:00:06,"Washington","Inchelium",""
2019-06-16 22:00:06,"Washington","Kennewick",""
2019-06-16 22:00:06,"Washington","Leavenworth",""
2019-06-16 22:00:06,"Washington","Longview",""
2019-06-16 22:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-16 22:00:06,"Washington","Maple Falls",""
2019-06-16 22:00:06,"Washington","Moses Lake",""
2019-06-16 22:00:06,"Washington","Mount Vernon",""
2019-06-16 22:00:06,"Washington","Mt. Rainier",""
2019-06-16 22:00:06,"Washington","Naches",""
2019-06-16 22:00:06,"Washington","Nespelem",""
2019-06-16 22:00:06,"Washington","Oak Harbor",""
2019-06-16 22:00:06,"Washington","Olympia-Lacey-Tumwater",""
2019-06-16 22:00:06,"Washington","Omak",""
2019-06-16 22:00:06,"Washington","Port Angeles",""
2019-06-16 22:00:06,"Washington","Port Townsend",""
2019-06-16 22:00:06,"Washington","Pullman",""
2019-06-16 22:00:06,"Washington","Raymond",""
2019-06-16 22:00:06,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-16 22:00:06,"Washington","Shelton",""
2019-06-16 22:00:06,"Washington","Spokane",""
2019-06-16 22:00:06,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-16 22:00:06,"Washington","Sunnyside",""
2019-06-16 22:00:06,"Washington","Tacoma-Puyallup",""
2019-06-16 22:00:06,"Washington","Twisp",""
2019-06-16 22:00:06,"Washington","Vancouver",""
2019-06-16 22:00:06,"Washington","Walla Walla",""
2019-06-16 22:00:06,"Washington","Wenatchee",""
2019-06-16 22:00:06,"Washington","Winthrop",""
2019-06-16 22:00:06,"Washington","Yacolt",""
2019-06-16 22:00:06,"Washington","Yakima",""
2019-06-16 23:00:05,"Washington","Aberdeen",""
2019-06-16 23:00:05,"Washington","Anacortes",""
2019-06-16 23:00:05,"Washington","Bellingham",""
2019-06-16 23:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-16 23:00:05,"Washington","Cascade foothills of King County",""
2019-06-16 23:00:05,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-16 23:00:05,"Washington","Cheeka Peak",""
2019-06-16 23:00:05,"Washington","Chehalis",""
2019-06-16 23:00:05,"Washington","Chelan",""
2019-06-16 23:00:05,"Washington","Clarkston",""
2019-06-16 23:00:05,"Washington","Colville",""
2019-06-16 23:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-16 23:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-16 23:00:05,"Washington","Darrington",""
2019-06-16 23:00:05,"Washington","Ellensburg",""
2019-06-16 23:00:05,"Washington","Everett-Marysville-Lynnwood",""
2019-06-16 23:00:05,"Washington","Inchelium",""
2019-06-16 23:00:05,"Washington","Kennewick",""
2019-06-16 23:00:05,"Washington","Leavenworth",""
2019-06-16 23:00:05,"Washington","Longview",""
2019-06-16 23:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-16 23:00:05,"Washington","Maple Falls",""
2019-06-16 23:00:05,"Washington","Moses Lake",""
2019-06-16 23:00:05,"Washington","Mount Vernon",""
2019-06-16 23:00:05,"Washington","Mt. Rainier",""
2019-06-16 23:00:05,"Washington","Naches",""
2019-06-16 23:00:05,"Washington","Nespelem",""
2019-06-16 23:00:05,"Washington","Oak Harbor",""
2019-06-16 23:00:05,"Washington","Olympia-Lacey-Tumwater",""
2019-06-16 23:00:05,"Washington","Omak",""
2019-06-16 23:00:05,"Washington","Port Angeles",""
2019-06-16 23:00:05,"Washington","Port Townsend",""
2019-06-16 23:00:05,"Washington","Pullman",""
2019-06-16 23:00:05,"Washington","Raymond",""
2019-06-16 23:00:05,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-16 23:00:05,"Washington","Shelton",""
2019-06-16 23:00:05,"Washington","Spokane",""
2019-06-16 23:00:05,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-16 23:00:05,"Washington","Sunnyside",""
2019-06-16 23:00:05,"Washington","Tacoma-Puyallup",""
2019-06-16 23:00:05,"Washington","Twisp",""
2019-06-16 23:00:05,"Washington","Vancouver",""
2019-06-16 23:00:05,"Washington","Walla Walla",""
2019-06-16 23:00:05,"Washington","Wenatchee",""
2019-06-16 23:00:05,"Washington","Winthrop",""
2019-06-16 23:00:05,"Washington","Yacolt",""
2019-06-16 23:00:05,"Washington","Yakima",""
2019-06-17 00:00:06,"Washington","Aberdeen",""
2019-06-17 00:00:06,"Washington","Anacortes",""
2019-06-17 00:00:06,"Washington","Bellingham",""
2019-06-17 00:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-17 00:00:06,"Washington","Cascade foothills of King County",""
2019-06-17 00:00:06,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-17 00:00:06,"Washington","Cheeka Peak",""
2019-06-17 00:00:06,"Washington","Chehalis",""
2019-06-17 00:00:06,"Washington","Chelan",""
2019-06-17 00:00:06,"Washington","Clarkston",""
2019-06-17 00:00:06,"Washington","Colville",""
2019-06-17 00:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-17 00:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-17 00:00:06,"Washington","Darrington",""
2019-06-17 00:00:06,"Washington","Ellensburg",""
2019-06-17 00:00:06,"Washington","Everett-Marysville-Lynnwood",""
2019-06-17 00:00:06,"Washington","Inchelium",""
2019-06-17 00:00:06,"Washington","Kennewick",""
2019-06-17 00:00:06,"Washington","Leavenworth",""
2019-06-17 00:00:06,"Washington","Longview",""
2019-06-17 00:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-17 00:00:06,"Washington","Maple Falls",""
2019-06-17 00:00:06,"Washington","Moses Lake",""
2019-06-17 00:00:06,"Washington","Mount Vernon",""
2019-06-17 00:00:06,"Washington","Mt. Rainier",""
2019-06-17 00:00:06,"Washington","Naches",""
2019-06-17 00:00:06,"Washington","Nespelem",""
2019-06-17 00:00:06,"Washington","Oak Harbor",""
2019-06-17 00:00:06,"Washington","Olympia-Lacey-Tumwater",""
2019-06-17 00:00:06,"Washington","Omak",""
2019-06-17 00:00:06,"Washington","Port Angeles",""
2019-06-17 00:00:06,"Washington","Port Townsend",""
2019-06-17 00:00:06,"Washington","Pullman",""
2019-06-17 00:00:06,"Washington","Raymond",""
2019-06-17 00:00:06,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-17 00:00:06,"Washington","Shelton",""
2019-06-17 00:00:06,"Washington","Spokane",""
2019-06-17 00:00:06,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-17 00:00:06,"Washington","Sunnyside",""
2019-06-17 00:00:06,"Washington","Tacoma-Puyallup",""
2019-06-17 00:00:06,"Washington","Twisp",""
2019-06-17 00:00:06,"Washington","Vancouver",""
2019-06-17 00:00:06,"Washington","Walla Walla",""
2019-06-17 00:00:06,"Washington","Wenatchee",""
2019-06-17 00:00:06,"Washington","Winthrop",""
2019-06-17 00:00:06,"Washington","Yacolt",""
2019-06-17 00:00:06,"Washington","Yakima",""
2019-06-17 01:00:04,"Washington","Aberdeen","10"
2019-06-17 01:00:04,"Washington","Anacortes","20"
2019-06-17 01:00:04,"Washington","Bellingham","18"
2019-06-17 01:00:04,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-17 01:00:04,"Washington","Cascade foothills of King County","15"
2019-06-17 01:00:04,"Washington","Cascade foothills of east King-Pierce counties","19"
2019-06-17 01:00:04,"Washington","Cheeka Peak","17"
2019-06-17 01:00:04,"Washington","Chehalis","9"
2019-06-17 01:00:04,"Washington","Chelan","16"
2019-06-17 01:00:04,"Washington","Clarkston","29"
2019-06-17 01:00:04,"Washington","Colville","23"
2019-06-17 01:00:04,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-17 01:00:04,"Washington","Confederated Tribes & Bands of Yakama Nations","59"
2019-06-17 01:00:04,"Washington","Darrington","0"
2019-06-17 01:00:04,"Washington","Ellensburg","13"
2019-06-17 01:00:04,"Washington","Everett-Marysville-Lynnwood","8"
2019-06-17 01:00:04,"Washington","Inchelium",""
2019-06-17 01:00:04,"Washington","Kennewick","26"
2019-06-17 01:00:04,"Washington","Leavenworth","14"
2019-06-17 01:00:04,"Washington","Longview","5"
2019-06-17 01:00:04,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-06-17 01:00:04,"Washington","Maple Falls","15"
2019-06-17 01:00:04,"Washington","Moses Lake","18"
2019-06-17 01:00:04,"Washington","Mount Vernon","3"
2019-06-17 01:00:04,"Washington","Mt. Rainier",""
2019-06-17 01:00:04,"Washington","Naches",""
2019-06-17 01:00:04,"Washington","Nespelem",""
2019-06-17 01:00:04,"Washington","Oak Harbor","9"
2019-06-17 01:00:04,"Washington","Olympia-Lacey-Tumwater","8"
2019-06-17 01:00:04,"Washington","Omak","10"
2019-06-17 01:00:04,"Washington","Port Angeles","14"
2019-06-17 01:00:04,"Washington","Port Townsend","15"
2019-06-17 01:00:04,"Washington","Pullman","18"
2019-06-17 01:00:04,"Washington","Raymond","7"
2019-06-17 01:00:04,"Washington","Seattle-Bellevue-Kent Valley","28"
2019-06-17 01:00:04,"Washington","Shelton","19"
2019-06-17 01:00:04,"Washington","Spokane","40"
2019-06-17 01:00:04,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-06-17 01:00:04,"Washington","Sunnyside","28"
2019-06-17 01:00:04,"Washington","Tacoma-Puyallup","17"
2019-06-17 01:00:04,"Washington","Twisp","23"
2019-06-17 01:00:04,"Washington","Vancouver","18"
2019-06-17 01:00:04,"Washington","Walla Walla","17"
2019-06-17 01:00:04,"Washington","Wenatchee","18"
2019-06-17 01:00:04,"Washington","Winthrop","13"
2019-06-17 01:00:04,"Washington","Yacolt","10"
2019-06-17 01:00:04,"Washington","Yakima","23"
2019-06-17 02:00:05,"Washington","Aberdeen","8"
2019-06-17 02:00:05,"Washington","Anacortes","23"
2019-06-17 02:00:05,"Washington","Bellingham","18"
2019-06-17 02:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-17 02:00:05,"Washington","Cascade foothills of King County","17"
2019-06-17 02:00:05,"Washington","Cascade foothills of east King-Pierce counties","17"
2019-06-17 02:00:05,"Washington","Cheeka Peak","16"
2019-06-17 02:00:05,"Washington","Chehalis","8"
2019-06-17 02:00:05,"Washington","Chelan","15"
2019-06-17 02:00:05,"Washington","Clarkston","30"
2019-06-17 02:00:05,"Washington","Colville","25"
2019-06-17 02:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-17 02:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","43"
2019-06-17 02:00:05,"Washington","Darrington","0"
2019-06-17 02:00:05,"Washington","Ellensburg","10"
2019-06-17 02:00:05,"Washington","Everett-Marysville-Lynnwood","0"
2019-06-17 02:00:05,"Washington","Inchelium",""
2019-06-17 02:00:05,"Washington","Kennewick","24"
2019-06-17 02:00:05,"Washington","Leavenworth","15"
